scene,track_id,annotation_points,start_s,end_s,duration_s,components,rendered_edges,linked_path_length_m
students03,149,10,117.880000,130.280000,12.400000,1,9,16.548723
students03,150,11,122.200000,137.800000,15.600000,1,10,16.025466
students03,151,12,122.240000,137.240000,15.000000,1,11,16.172875
students03,152,11,124.320000,137.840000,13.520000,1,10,15.732960
students03,153,10,124.600000,137.600000,13.000000,1,9,15.893115
students03,154,10,125.000000,137.720000,12.720000,1,9,15.769372
students03,155,11,128.120000,153.520000,25.400000,3,8,4.520584
students03,156,19,129.200000,152.080000,22.880000,1,18,17.186315
students03,157,9,129.200000,137.280000,8.080000,1,8,6.066349
students03,158,19,131.360000,153.240000,21.880000,1,18,19.137247
students03,159,12,131.080000,145.600000,14.520000,1,11,13.490031
students03,160,13,135.600000,158.840000,23.240000,2,11,6.387245
students03,161,11,137.240000,149.200000,11.960000,1,10,16.400018
students03,162,11,137.080000,149.320000,12.240000,1,10,8.440248
students03,163,12,137.720000,149.680000,11.960000,1,11,9.646478
students03,164,13,138.440000,150.760000,12.320000,1,12,9.014216
students03,165,18,140.600000,159.960000,19.360000,1,17,16.738974
students03,166,15,140.920000,158.080000,17.160000,1,14,16.511546
students03,167,15,143.640000,159.920000,16.280000,1,14,16.846418
students03,168,17,144.640000,163.520000,18.880000,1,16,17.588379
students03,169,21,148.120000,175.720000,27.600000,1,20,16.207056
students03,170,10,149.560000,160.480000,10.920000,1,9,16.222389
students03,171,13,151.400000,170.480000,19.080000,1,12,16.372584
students03,172,14,151.560000,170.240000,18.680000,1,13,16.503195
students03,173,13,152.280000,166.200000,13.920000,1,12,16.093907
students03,174,10,155.120000,167.080000,11.960000,1,9,16.200023
students03,175,6,157.920000,163.520000,5.600000,1,5,6.622535
students03,176,14,159.640000,175.640000,16.000000,1,13,16.546904
students03,177,13,159.920000,176.160000,16.240000,1,12,17.641255
students03,178,13,160.840000,176.680000,15.840000,1,12,19.183057
students03,179,18,162.200000,189.560000,27.360000,2,16,17.350968
students03,180,9,163.640000,174.640000,11.000000,1,8,6.882731
students03,181,13,164.920000,181.080000,16.160000,1,12,16.777676
students03,182,11,166.280000,177.760000,11.480000,1,10,15.875535
students03,183,14,168.360000,182.680000,14.320000,1,13,16.565490
students03,184,12,169.000000,182.760000,13.760000,1,11,15.872337
students03,185,11,169.960000,182.080000,12.120000,1,10,16.084752
students03,186,10,169.960000,179.960000,10.000000,1,9,16.150175
students03,187,12,170.880000,183.440000,12.560000,1,11,17.244851
students03,188,9,171.080000,177.960000,6.880000,1,8,8.566360
students03,189,12,176.640000,192.520000,15.880000,1,11,15.907440
students03,190,12,177.280000,192.680000,15.400000,1,11,15.693967
students03,191,17,178.000000,196.600000,18.600000,1,16,18.578233
students03,192,16,179.520000,197.000000,17.480000,1,15,16.810948
students03,193,13,181.160000,197.440000,16.280000,1,12,14.894652
students03,194,8,180.040000,188.640000,8.600000,1,7,6.662033
students03,195,7,181.200000,188.880000,7.680000,1,6,5.422108
students03,196,8,182.840000,190.960000,8.120000,1,7,6.776207
students03,197,8,182.840000,189.720000,6.880000,1,7,6.745970
students03,198,16,182.840000,203.160000,20.320000,1,15,17.230996
students03,199,7,183.720000,188.160000,4.440000,1,6,3.459321
students03,200,12,183.320000,196.840000,13.520000,1,11,16.176432
students03,201,10,186.560000,195.200000,8.640000,1,9,16.465510
students03,202,9,189.760000,199.080000,9.320000,1,8,16.021230
students03,203,13,191.360000,216.160000,24.800000,2,11,13.414028
students03,204,23,190.840000,214.960000,24.120000,1,22,27.250251
students03,205,18,194.040000,216.160000,22.120000,1,17,17.538973
students03,206,15,194.400000,215.200000,20.800000,1,14,17.586800
students03,207,6,197.280000,206.160000,8.880000,1,5,5.926193
students03,208,12,198.640000,212.560000,13.920000,1,11,16.744130
students03,209,11,199.480000,212.880000,13.400000,1,10,16.715150
students03,210,8,199.360000,208.960000,9.600000,1,7,9.018532
students03,211,7,199.640000,208.080000,8.440000,1,6,7.592899
students03,212,5,200.600000,206.200000,5.600000,1,4,3.725240
students03,213,4,0.000000,4.400000,4.400000,1,3,3.115327
students03,214,4,0.000000,5.240000,5.240000,1,3,3.489042
students03,215,5,0.000000,6.600000,6.600000,1,4,4.263548
students03,216,6,0.000000,6.840000,6.840000,1,5,4.469639
students03,217,26,0.000000,32.840000,32.840000,2,24,20.364845
students03,218,5,0.000000,5.960000,5.960000,1,4,3.905962
students03,219,23,0.000000,32.720000,32.720000,3,20,19.870820
students03,220,27,0.000000,32.960000,32.960000,2,25,19.323275
students03,221,21,25.120000,49.160000,24.040000,1,20,16.531253
students03,222,24,28.440000,80.640000,52.200000,4,20,11.614291
students03,223,14,28.960000,49.600000,20.640000,1,13,7.507487
students03,224,12,30.440000,47.040000,16.600000,1,11,7.062461
students03,225,21,32.280000,58.280000,26.000000,1,20,18.780847
students03,226,12,31.480000,47.920000,16.440000,1,11,6.153094
students03,227,12,35.000000,46.720000,11.720000,1,11,11.529733
students03,228,19,35.520000,53.280000,17.760000,1,18,14.177174
students03,229,18,38.880000,56.240000,17.360000,1,17,14.732991
students03,230,15,38.520000,52.160000,13.640000,1,14,15.248613
students03,231,15,46.000000,61.920000,15.920000,1,14,13.288534
students03,232,50,25.280000,140.200000,114.920000,5,45,35.154752
students03,233,59,25.520000,140.560000,115.040000,9,50,38.102316
students03,234,14,31.240000,41.760000,10.520000,1,13,16.375491
students03,235,15,29.920000,43.400000,13.480000,1,14,15.969222
students03,236,18,67.760000,84.640000,16.880000,1,17,16.224956
students03,237,22,66.200000,87.880000,21.680000,1,21,16.484945
students03,238,30,70.520000,141.120000,70.600000,5,25,19.438188
students03,239,11,71.640000,80.760000,9.120000,1,10,16.090075
students03,240,8,72.760000,80.880000,8.120000,1,7,5.567046
students03,241,8,72.760000,80.920000,8.160000,1,7,5.399947
students03,242,12,76.200000,88.480000,12.280000,1,11,16.426798
students03,243,24,79.280000,104.640000,25.360000,1,23,16.700397
students03,244,25,80.480000,108.320000,27.840000,1,24,15.761872
students03,245,22,80.480000,108.640000,28.160000,1,21,16.783610
students03,246,14,87.280000,102.720000,15.440000,1,13,15.925918
students03,247,12,87.280000,102.040000,14.760000,1,11,16.232616
students03,248,15,91.760000,150.280000,58.520000,3,12,15.327244
students03,249,16,92.400000,149.720000,57.320000,4,12,15.500491
students03,250,10,93.480000,102.080000,8.600000,1,9,11.060937
students03,251,16,93.600000,108.120000,14.520000,1,15,13.229971
students03,252,17,94.080000,110.440000,16.360000,1,16,13.254748
students03,253,18,100.080000,120.680000,20.600000,1,17,17.532300
students03,254,18,100.440000,121.680000,21.240000,1,17,17.202681
students03,255,11,100.760000,110.840000,10.080000,1,10,16.520443
students03,256,23,106.800000,161.200000,54.400000,4,19,13.260258
students03,257,9,106.800000,116.880000,10.080000,1,8,9.373046
students03,258,11,106.800000,120.120000,13.320000,1,10,9.491724
students03,259,26,111.320000,149.520000,38.200000,2,24,17.059941
students03,260,16,127.040000,144.400000,17.360000,1,15,17.328527
students03,261,11,129.680000,139.720000,10.040000,1,10,8.379614
students03,262,10,140.840000,150.680000,9.840000,1,9,15.872903
students03,263,12,180.600000,194.800000,14.200000,1,11,9.761896
students03,264,13,196.760000,210.360000,13.600000,1,12,10.665954
students03,265,13,197.040000,211.080000,14.040000,1,12,9.416643
students03,266,15,197.280000,214.080000,16.800000,1,14,16.360600
students03,267,14,199.120000,213.960000,14.840000,1,13,16.972552
students03,268,11,203.880000,215.640000,11.760000,1,10,11.324330
students03,269,11,203.680000,215.920000,12.240000,1,10,11.290238
students03,270,10,204.120000,215.800000,11.680000,1,9,7.885481
students03,271,10,205.200000,215.800000,10.600000,1,9,6.756275
students03,272,5,211.000000,215.760000,4.760000,1,4,2.292856
students03,273,8,0.000000,9.760000,9.760000,1,7,5.717244
students03,274,5,2.640000,8.880000,6.240000,1,4,2.393639
students03,275,7,30.680000,38.160000,7.480000,1,6,5.423024
students03,276,5,73.840000,77.320000,3.480000,1,4,3.496622
students03,277,13,109.240000,124.120000,14.880000,1,12,16.524085
students03,278,8,145.280000,155.240000,9.960000,1,7,4.656421
students03,279,8,145.880000,154.720000,8.840000,1,7,4.904376
students03,280,7,147.680000,154.680000,7.000000,1,6,3.987754
students03,281,6,148.840000,154.560000,5.720000,1,5,3.673409
students03,282,13,148.440000,164.000000,15.560000,1,12,16.045462
students03,283,8,151.000000,160.040000,9.040000,1,7,5.767110
students03,284,8,151.720000,159.720000,8.000000,1,7,4.680434
students03,285,9,150.920000,160.280000,9.360000,1,8,6.136597
students03,286,16,153.800000,169.640000,15.840000,1,15,16.057189
students03,287,13,160.680000,173.360000,12.680000,1,12,16.634034
students03,288,8,164.160000,172.400000,8.240000,1,7,6.029116
students03,289,3,184.600000,186.440000,1.840000,1,2,1.181226
students03,290,3,185.280000,187.040000,1.760000,1,2,1.670686
students03,291,10,188.840000,202.760000,13.920000,1,9,5.872880
students03,292,11,202.880000,215.480000,12.600000,1,10,7.317402
students03,293,11,204.880000,215.920000,11.040000,1,10,13.260575
students03,294,11,204.880000,215.680000,10.800000,1,10,13.229787
students03,295,9,205.240000,213.800000,8.560000,1,8,6.781055
students03,296,11,205.920000,215.920000,10.000000,1,10,11.224403
students03,297,11,206.720000,215.960000,9.240000,1,10,10.676622
students03,298,4,213.280000,215.960000,2.680000,1,3,2.613658
students03,299,3,213.480000,215.280000,1.800000,1,2,1.635016
students03,300,25,21.520000,48.840000,27.320000,1,24,16.481008
students03,301,22,22.280000,46.520000,24.240000,1,21,16.419985
students03,302,11,24.880000,37.920000,13.040000,1,10,4.802131
students03,303,7,26.760000,33.880000,7.120000,1,6,3.578460
students03,304,7,27.280000,33.840000,6.560000,1,6,4.195218
students03,305,4,21.600000,24.080000,2.480000,1,3,1.510292
students03,306,5,31.440000,35.640000,4.200000,1,4,1.784367
students03,307,4,33.360000,36.520000,3.160000,1,3,1.022446
students03,308,10,37.080000,46.400000,9.320000,1,9,4.794068
students03,309,9,37.400000,45.720000,8.320000,1,8,4.201570
students03,310,6,42.680000,48.800000,6.120000,1,5,4.076179
students03,311,10,43.400000,53.360000,9.960000,1,9,6.315622
students03,312,7,32.800000,46.440000,13.640000,3,4,2.094578
students03,313,9,46.120000,57.080000,10.960000,1,8,5.391902
students03,314,9,70.280000,78.280000,8.000000,1,8,5.774886
students03,315,12,12.840000,24.720000,11.880000,1,11,8.887100
students03,316,24,20.080000,44.880000,24.800000,1,23,14.119403
students03,317,24,21.160000,45.040000,23.880000,1,23,14.207512
students03,318,11,37.480000,48.080000,10.600000,1,10,11.196855
students03,319,11,37.480000,48.000000,10.520000,1,10,11.033119
students03,320,9,70.080000,81.920000,11.840000,2,7,4.031509
students03,321,26,80.400000,107.840000,27.440000,1,25,15.226413
students03,322,24,87.760000,109.520000,21.760000,1,23,15.018484
students03,323,19,87.760000,105.800000,18.040000,1,18,13.362653
students03,324,30,92.760000,128.160000,35.400000,1,29,18.058831
students03,325,27,94.320000,128.320000,34.000000,2,25,15.039492
students03,326,15,102.920000,121.800000,18.880000,1,14,9.259688
students03,327,19,103.520000,122.520000,19.000000,1,18,11.615450
students03,328,19,112.960000,131.680000,18.720000,1,18,14.852551
students03,329,14,123.960000,154.840000,30.880000,3,11,7.881261
students03,330,13,124.720000,141.240000,16.520000,2,11,9.116864
students03,331,16,125.560000,155.240000,29.680000,3,13,7.533065
students03,332,14,127.960000,155.240000,27.280000,2,12,8.341614
students03,333,18,144.720000,165.120000,20.400000,1,17,12.889763
students03,334,19,138.080000,163.640000,25.560000,1,18,9.659734
students03,335,18,144.680000,164.160000,19.480000,1,17,13.739794
students03,336,16,149.200000,164.040000,14.840000,1,15,12.510084
students03,337,10,200.520000,211.120000,10.600000,1,9,8.229580
students03,338,6,210.880000,216.000000,5.120000,1,5,4.384729
students03,339,5,211.080000,215.880000,4.800000,1,4,3.321009
students03,340,24,33.200000,79.240000,46.040000,2,22,10.925514
students03,341,16,38.800000,53.600000,14.800000,1,15,8.631770
students03,342,9,46.080000,51.600000,5.520000,1,8,4.590342
students03,343,21,49.120000,74.720000,25.600000,1,20,10.012842
students03,344,9,47.760000,55.080000,7.320000,1,8,5.716295
students03,345,21,61.120000,82.640000,21.520000,1,20,12.069016
students03,346,21,61.120000,83.120000,22.000000,1,20,13.340517
students03,347,17,61.120000,77.400000,16.280000,1,16,9.530966
students03,348,8,63.040000,70.040000,7.000000,1,7,5.362043
students03,349,7,64.400000,71.200000,6.800000,1,6,5.095475
students03,350,10,75.120000,84.680000,9.560000,1,9,4.509270
students03,351,8,75.680000,84.200000,8.520000,1,7,3.473695
students03,352,10,76.320000,86.160000,9.840000,1,9,5.965878
students03,353,9,78.360000,85.880000,7.520000,1,8,4.804121
students03,354,19,113.320000,137.360000,24.040000,2,17,9.945229
students03,355,20,115.880000,139.160000,23.280000,2,18,11.383411
students03,356,6,115.880000,122.600000,6.720000,1,5,3.319859
students03,357,7,115.880000,123.280000,7.400000,1,6,4.132624
students03,358,11,137.560000,153.360000,15.800000,2,9,3.473679
students03,359,10,137.640000,145.880000,8.240000,1,9,9.517816
students03,360,21,147.640000,167.280000,19.640000,1,20,17.040781
students03,361,19,148.360000,167.640000,19.280000,1,18,16.389290
students03,362,28,155.560000,200.760000,45.200000,2,26,18.790509
students03,363,27,155.960000,199.520000,43.560000,2,25,18.377964
students03,364,18,158.360000,178.720000,20.360000,1,17,16.997706
students03,365,6,176.840000,182.200000,5.360000,1,5,4.168267
students03,366,14,180.200000,193.760000,13.560000,1,13,17.593212
students03,367,7,181.240000,187.880000,6.640000,1,6,4.369871
students03,368,5,182.480000,186.800000,4.320000,1,4,3.022558
students03,369,4,191.000000,193.280000,2.280000,1,3,2.553496
students03,370,4,192.640000,197.000000,4.360000,1,3,3.015188
students03,371,12,196.320000,211.520000,15.200000,1,11,6.633574
students03,372,6,202.120000,208.320000,6.200000,1,5,3.950875
students03,373,4,204.760000,207.720000,2.960000,1,3,2.358927
students03,374,8,201.400000,208.040000,6.640000,1,7,3.409134
students03,375,9,205.480000,215.960000,10.480000,1,8,3.651977
students03,376,44,46.160000,137.640000,91.480000,5,39,18.846206
students03,377,17,86.520000,99.240000,12.720000,1,16,17.960857
students03,378,7,85.400000,93.480000,8.080000,1,6,3.816896
students03,379,6,85.920000,94.480000,8.560000,1,5,3.319863
students03,380,8,92.360000,100.640000,8.280000,1,7,4.597688
students03,381,9,92.560000,101.480000,8.920000,1,8,5.712089
students03,382,8,94.160000,102.680000,8.520000,1,7,4.244177
students03,383,9,94.160000,103.240000,9.080000,1,8,4.977732
students03,384,8,93.840000,101.720000,7.880000,1,7,6.364788
students03,385,4,95.880000,98.040000,2.160000,1,3,2.422761
students03,386,10,99.360000,113.000000,13.640000,1,9,7.632701
students03,387,8,119.320000,126.960000,7.640000,1,7,5.144007
students03,388,7,120.120000,127.600000,7.480000,1,6,4.618547
students03,389,9,121.400000,130.200000,8.800000,1,8,5.815894
students03,390,7,121.400000,127.200000,5.800000,1,6,2.730040
students03,391,16,121.400000,137.520000,16.120000,1,15,6.639263
students03,392,11,121.880000,135.080000,13.200000,1,10,5.286261
students03,393,10,129.920000,142.200000,12.280000,1,9,5.069311
students03,394,8,130.600000,138.960000,8.360000,1,7,4.193550
students03,395,11,130.960000,141.640000,10.680000,1,10,5.453818
students03,396,17,131.840000,145.720000,13.880000,1,16,16.998851
students03,397,4,138.360000,144.240000,5.880000,1,3,4.337265
students03,398,6,148.720000,153.680000,4.960000,1,5,3.461479
students03,399,10,148.720000,159.560000,10.840000,1,9,4.776032
students03,400,7,180.320000,186.160000,5.840000,1,6,5.681489
students03,401,10,183.360000,192.440000,9.080000,1,9,5.910627
students03,402,10,184.440000,194.280000,9.840000,1,9,6.167488
students03,403,4,201.000000,204.880000,3.880000,1,3,3.041456
students03,404,9,206.920000,214.840000,7.920000,1,8,4.842634
students03,405,7,207.920000,214.720000,6.800000,1,6,3.992412
students03,406,6,210.600000,215.440000,4.840000,1,5,3.615561
students03,407,4,212.960000,215.720000,2.760000,1,3,2.550460
students03,408,3,214.520000,216.120000,1.600000,1,2,1.662453
students03,409,9,0.000000,9.280000,9.280000,1,8,3.683999
students03,410,10,17.240000,36.840000,19.600000,2,8,5.706949
students03,411,19,18.520000,39.360000,20.840000,1,18,10.451476
students03,412,11,59.280000,70.600000,11.320000,1,10,8.321302
students03,413,11,59.600000,71.600000,12.000000,1,10,8.722819
students03,414,10,59.600000,69.960000,10.360000,1,9,8.009602
students03,415,10,130.960000,139.920000,8.960000,1,9,8.003520
students03,416,12,130.960000,140.400000,9.440000,1,11,9.239768
students03,417,10,171.800000,181.520000,9.720000,1,9,7.613723
students03,418,10,171.800000,180.360000,8.560000,1,9,8.889357
students03,419,10,9.520000,19.040000,9.520000,1,9,6.224169
students03,420,11,9.520000,20.680000,11.160000,1,10,6.908055
students03,421,18,64.640000,83.560000,18.920000,1,17,12.343725
students03,422,16,64.640000,82.160000,17.520000,1,15,12.836093
students03,423,16,66.680000,83.240000,16.560000,1,15,12.651250
students03,424,9,69.040000,77.400000,8.360000,1,8,4.838947
students03,425,16,69.040000,85.520000,16.480000,1,15,13.998293
students03,426,14,69.040000,84.000000,14.960000,1,13,13.389616
students03,427,4,81.160000,84.640000,3.480000,1,3,2.249233
students03,428,5,81.160000,86.080000,4.920000,1,4,2.589737
students03,429,5,81.160000,85.920000,4.760000,1,4,2.382760
students03,430,9,153.560000,161.680000,8.120000,1,8,6.106347
students03,431,8,155.040000,161.320000,6.280000,1,7,6.559310
students03,432,18,155.880000,177.400000,21.520000,2,16,11.206157
students03,433,9,190.280000,196.840000,6.560000,1,8,6.800782
students03,434,17,202.040000,215.720000,13.680000,1,16,13.052202
